Topology,Try,Node,Sequence Number,Timestamp,States Count
IRIS Networks,21,s9,1,1656878079210,74
IRIS Networks,21,s9,2,1656878151051,75
IRIS Networks,21,s9,2,1656878161184,147
IRIS Networks,21,s9,3,1656878216242,148
IRIS Networks,21,s9,3,1656878226183,218
IRIS Networks,21,s45,1,1656878069132,1
IRIS Networks,21,s45,1,1656878077432,66
IRIS Networks,21,s45,2,1656878151504,67
IRIS Networks,21,s45,2,1656878158431,132
IRIS Networks,21,s45,3,1656878216537,133
IRIS Networks,21,s45,3,1656878224366,196
IRIS Networks,21,s21,1,1656878068868,1
IRIS Networks,21,s21,1,1656878078613,58
IRIS Networks,21,s21,2,1656878151211,59
IRIS Networks,21,s21,2,1656878160447,116
IRIS Networks,21,s21,3,1656878216350,117
IRIS Networks,21,s21,3,1656878225512,170
IRIS Networks,21,s25,1,1656878068768,1
IRIS Networks,21,s25,1,1656878077398,54
IRIS Networks,21,s25,2,1656878151079,55
IRIS Networks,21,s25,2,1656878159319,108
IRIS Networks,21,s25,3,1656878216184,109
IRIS Networks,21,s25,3,1656878224131,161
IRIS Networks,21,s47,1,1656878069050,1
IRIS Networks,21,s47,1,1656878075995,62
IRIS Networks,21,s47,2,1656878151419,63
IRIS Networks,21,s47,2,1656878158491,124
IRIS Networks,21,s47,3,1656878216462,125
IRIS Networks,21,s47,3,1656878223252,184
IRIS Networks,21,s6,1,1656878068711,1
IRIS Networks,21,s6,1,1656878079400,74
IRIS Networks,21,s6,2,1656878150941,75
IRIS Networks,21,s6,2,1656878161371,147
IRIS Networks,21,s6,3,1656878216127,148
IRIS Networks,21,s6,3,1656878226132,218
IRIS Networks,21,s40,1,1656878069054,1
IRIS Networks,21,s40,1,1656878080238,103
IRIS Networks,21,s40,2,1656878151425,104
IRIS Networks,21,s40,2,1656878161874,189
IRIS Networks,21,s40,3,1656878216463,190
IRIS Networks,21,s40,3,1656878227351,290
IRIS Networks,21,s50,1,1656878069074,1
IRIS Networks,21,s50,1,1656878076420,64
IRIS Networks,21,s50,2,1656878151444,65
IRIS Networks,21,s50,2,1656878158159,128
IRIS Networks,21,s50,3,1656878216482,129
IRIS Networks,21,s50,3,1656878223118,190
IRIS Networks,21,s44,1,1656878069290,1
IRIS Networks,21,s44,1,1656878076511,66
IRIS Networks,21,s44,2,1656878151660,67
IRIS Networks,21,s44,2,1656878158551,129
IRIS Networks,21,s44,3,1656878216698,130
IRIS Networks,21,s44,3,1656878223299,191
IRIS Networks,21,s46,1,1656878069080,1
IRIS Networks,21,s46,1,1656878075402,63
IRIS Networks,21,s46,2,1656878151447,64
IRIS Networks,21,s46,2,1656878159368,126
IRIS Networks,21,s46,3,1656878216488,127
IRIS Networks,21,s46,3,1656878223495,187
IRIS Networks,21,s41,1,1656878069269,1
IRIS Networks,21,s41,1,1656878080440,101
IRIS Networks,21,s41,2,1656878151641,102
IRIS Networks,21,s41,2,1656878161885,179
IRIS Networks,21,s41,3,1656878216676,180
IRIS Networks,21,s41,3,1656878227417,280
IRIS Networks,21,s51,1,1656878068658,1
IRIS Networks,21,s51,1,1656878074257,56
IRIS Networks,21,s51,2,1656878150914,57
IRIS Networks,21,s51,2,1656878157629,112
IRIS Networks,21,s51,3,1656878216091,113
IRIS Networks,21,s51,3,1656878222078,168
IRIS Networks,21,s18,1,1656878068486,1
IRIS Networks,21,s18,1,1656878077810,62
IRIS Networks,21,s18,2,1656878150860,63
IRIS Networks,21,s18,2,1656878160750,126
IRIS Networks,21,s18,3,1656878215895,127
IRIS Networks,21,s18,3,1656878224494,180
IRIS Networks,21,s12,1,1656878068980,1
IRIS Networks,21,s12,1,1656878079710,92
IRIS Networks,21,s12,2,1656878151288,93
IRIS Networks,21,s12,2,1656878161800,183
IRIS Networks,21,s12,3,1656878216395,184
IRIS Networks,21,s12,3,1656878226334,271
IRIS Networks,21,s30,1,1656878068960,1
IRIS Networks,21,s30,1,1656878077745,65
IRIS Networks,21,s30,2,1656878151292,66
IRIS Networks,21,s30,2,1656878160513,130
IRIS Networks,21,s30,3,1656878216480,131
IRIS Networks,21,s30,3,1656878224686,193
IRIS Networks,21,s5,1,1656878068765,1
IRIS Networks,21,s5,1,1656878079490,74
IRIS Networks,21,s5,2,1656878150998,75
IRIS Networks,21,s5,2,1656878160770,147
IRIS Networks,21,s5,3,1656878216191,148
IRIS Networks,21,s5,3,1656878226439,218
IRIS Networks,21,s17,1,1656878068577,1
IRIS Networks,21,s17,1,1656878077629,61
IRIS Networks,21,s17,2,1656878150948,62
IRIS Networks,21,s17,2,1656878159063,124
IRIS Networks,21,s17,3,1656878215988,125
IRIS Networks,21,s17,3,1656878224029,182
IRIS Networks,21,s32,1,1656878068682,1
IRIS Networks,21,s32,1,1656878078503,62
IRIS Networks,21,s32,2,1656878151060,63
IRIS Networks,21,s32,2,1656878160249,126
IRIS Networks,21,s32,3,1656878216099,127
IRIS Networks,21,s32,3,1656878225574,186
IRIS Networks,21,s48,1,1656878068960,1
IRIS Networks,21,s48,1,1656878075521,62
IRIS Networks,21,s48,2,1656878151334,63
IRIS Networks,21,s48,2,1656878158688,124
IRIS Networks,21,s48,3,1656878216369,125
IRIS Networks,21,s48,3,1656878223456,184
IRIS Networks,21,s36,1,1656878068492,1
IRIS Networks,21,s36,1,1656878079187,81
IRIS Networks,21,s36,2,1656878150866,82
IRIS Networks,21,s36,2,1656878161453,162
IRIS Networks,21,s36,3,1656878215906,163
IRIS Networks,21,s36,3,1656878226063,240
IRIS Networks,21,s28,1,1656878068917,1
IRIS Networks,21,s28,1,1656878077557,54
IRIS Networks,21,s28,2,1656878151224,55
IRIS Networks,21,s28,2,1656878159882,108
IRIS Networks,21,s28,3,1656878216330,109
IRIS Networks,21,s28,3,1656878224440,161
IRIS Networks,21,s11,1,1656878069298,1
IRIS Networks,21,s11,1,1656878079076,65
IRIS Networks,21,s11,2,1656878151665,66
IRIS Networks,21,s11,2,1656878161386,130
IRIS Networks,21,s11,3,1656878216702,131
IRIS Networks,21,s11,3,1656878226074,193
IRIS Networks,21,s42,1,1656878068410,1
IRIS Networks,21,s42,1,1656878077647,56
IRIS Networks,21,s42,2,1656878151210,57
IRIS Networks,21,s42,2,1656878158785,112
IRIS Networks,21,s42,3,1656878216388,113
IRIS Networks,21,s42,3,1656878224465,168
IRIS Networks,21,s13,1,1656878069035,1
IRIS Networks,21,s13,1,1656878077215,53
IRIS Networks,21,s13,2,1656878151344,54
IRIS Networks,21,s13,2,1656878158648,106
IRIS Networks,21,s13,3,1656878216453,107
IRIS Networks,21,s13,3,1656878223901,158
IRIS Networks,21,s16,1,1656878068811,1
IRIS Networks,21,s16,1,1656878078909,57
IRIS Networks,21,s16,2,1656878151140,58
IRIS Networks,21,s16,2,1656878160791,114
IRIS Networks,21,s16,3,1656878216222,115
IRIS Networks,21,s16,3,1656878225298,166
IRIS Networks,21,s37,1,1656878068520,1
IRIS Networks,21,s37,1,1656878079685,87
IRIS Networks,21,s37,2,1656878150897,88
IRIS Networks,21,s37,2,1656878161407,176
IRIS Networks,21,s37,3,1656878215933,177
IRIS Networks,21,s37,3,1656878225953,238
IRIS Networks,21,s34,1,1656878068526,1
IRIS Networks,21,s34,1,1656878078800,63
IRIS Networks,21,s34,2,1656878150899,64
IRIS Networks,21,s34,2,1656878160788,126
IRIS Networks,21,s34,3,1656878215938,127
IRIS Networks,21,s34,3,1656878225512,187
IRIS Networks,21,s8,1,1656878068723,1
IRIS Networks,21,s8,1,1656878079269,74
IRIS Networks,21,s8,2,1656878150952,75
IRIS Networks,21,s8,2,1656878161670,147
IRIS Networks,21,s8,3,1656878216136,148
IRIS Networks,21,s8,3,1656878225945,218
IRIS Networks,21,s14,1,1656878068634,1
IRIS Networks,21,s14,1,1656878077869,61
IRIS Networks,21,s14,2,1656878151003,62
IRIS Networks,21,s14,2,1656878160131,122
IRIS Networks,21,s14,3,1656878216121,123
IRIS Networks,21,s14,3,1656878225002,187
IRIS Networks,21,s39,1,1656878069086,1
IRIS Networks,21,s39,1,1656878078461,66
IRIS Networks,21,s39,2,1656878151461,67
IRIS Networks,21,s39,2,1656878161254,132
IRIS Networks,21,s39,3,1656878216495,133
IRIS Networks,21,s39,3,1656878225752,196
IRIS Networks,21,s38,1,1656878069140,1
IRIS Networks,21,s38,1,1656878079292,67
IRIS Networks,21,s38,2,1656878151472,68
IRIS Networks,21,s38,2,1656878161472,134
IRIS Networks,21,s38,3,1656878216661,135
IRIS Networks,21,s38,3,1656878226175,199
IRIS Networks,22,s24,1,1656878362992,1
IRIS Networks,22,s24,1,1656878372261,54
IRIS Networks,22,s24,2,1656878418624,55
IRIS Networks,22,s24,2,1656878426944,109
IRIS Networks,22,s24,3,1656878652328,110
IRIS Networks,22,s24,3,1656878662303,163
IRIS Networks,22,s22,1,1656878363501,1
IRIS Networks,22,s22,1,1656878373685,65
IRIS Networks,22,s22,2,1656878419061,66
IRIS Networks,22,s22,2,1656878429167,130
IRIS Networks,22,s22,3,1656878652792,131
IRIS Networks,22,s22,3,1656878662750,193
IRIS Networks,22,s26,1,1656878363163,1
IRIS Networks,22,s26,1,1656878374207,71
IRIS Networks,22,s26,2,1656878418795,72
IRIS Networks,22,s26,2,1656878429745,143
IRIS Networks,22,s26,3,1656878652494,144
IRIS Networks,22,s26,3,1656878663442,217
IRIS Networks,22,s23,1,1656878363252,1
IRIS Networks,22,s23,1,1656878373402,65
IRIS Networks,22,s23,2,1656878418819,66
IRIS Networks,22,s23,2,1656878429398,130
IRIS Networks,22,s23,3,1656878652551,131
IRIS Networks,22,s23,3,1656878662643,193
IRIS Networks,22,s20,1,1656878363195,1
IRIS Networks,22,s20,1,1656878372543,55
IRIS Networks,22,s20,2,1656878418822,56
IRIS Networks,22,s20,2,1656878427534,113
IRIS Networks,22,s20,3,1656878652525,114
IRIS Networks,22,s20,3,1656878662028,167
IRIS Networks,22,s2,1,1656878362732,1
IRIS Networks,22,s2,1,1656878373759,60
IRIS Networks,22,s2,2,1656878418349,61
IRIS Networks,22,s2,2,1656878428868,121
IRIS Networks,22,s2,3,1656878652057,122
IRIS Networks,22,s2,3,1656878662686,182
IRIS Networks,22,s4,1,1656878362645,1
IRIS Networks,22,s4,1,1656878372690,56
IRIS Networks,22,s4,2,1656878418257,57
IRIS Networks,22,s4,2,1656878427950,114
IRIS Networks,22,s4,3,1656878651967,115
IRIS Networks,22,s4,3,1656878662360,171
IRIS Networks,22,s3,1,1656878362834,1
IRIS Networks,22,s3,1,1656878373063,56
IRIS Networks,22,s3,2,1656878418447,57
IRIS Networks,22,s3,2,1656878428902,114
IRIS Networks,22,s3,3,1656878652154,115
IRIS Networks,22,s3,3,1656878661894,171
IRIS Networks,22,s31,1,1656878363417,1
IRIS Networks,22,s31,1,1656878373245,64
IRIS Networks,22,s31,2,1656878418972,65
IRIS Networks,22,s31,2,1656878428185,128
IRIS Networks,22,s31,3,1656878652705,129
IRIS Networks,22,s31,3,1656878660707,187
IRIS Networks,22,s33,1,1656878363130,1
IRIS Networks,22,s33,1,1656878373262,63
IRIS Networks,22,s33,2,1656878418740,64
IRIS Networks,22,s33,2,1656878429097,127
IRIS Networks,22,s33,3,1656878652448,128
IRIS Networks,22,s33,3,1656878662605,189
IRIS Networks,22,s49,1,1656878363312,1
IRIS Networks,22,s49,1,1656878371333,62
IRIS Networks,22,s49,2,1656878418922,63
IRIS Networks,22,s49,2,1656878426642,124
IRIS Networks,22,s49,3,1656878652631,125
IRIS Networks,22,s49,3,1656878659704,184
IRIS Networks,22,s43,1,1656878362929,1
IRIS Networks,22,s43,1,1656878370172,56
IRIS Networks,22,s43,2,1656878418559,57
IRIS Networks,22,s43,2,1656878425047,114
IRIS Networks,22,s43,3,1656878652261,115
IRIS Networks,22,s43,3,1656878658984,171
IRIS Networks,22,s35,1,1656878362851,1
IRIS Networks,22,s35,1,1656878372002,59
IRIS Networks,22,s35,2,1656878418457,60
IRIS Networks,22,s35,2,1656878428540,120
IRIS Networks,22,s35,3,1656878652166,121
IRIS Networks,22,s35,3,1656878662643,180
IRIS Networks,22,s19,1,1656878363117,1
IRIS Networks,22,s19,1,1656878372328,55
IRIS Networks,22,s19,2,1656878418750,56
IRIS Networks,22,s19,2,1656878428430,113
IRIS Networks,22,s19,3,1656878652452,114
IRIS Networks,22,s19,3,1656878662005,167
IRIS Networks,22,s27,1,1656878363045,1
IRIS Networks,22,s27,1,1656878373482,76
IRIS Networks,22,s27,2,1656878418677,77
IRIS Networks,22,s27,2,1656878429562,153
IRIS Networks,22,s27,3,1656878652381,154
IRIS Networks,22,s27,3,1656878663353,232
IRIS Networks,22,s10,1,1656878362772,1
IRIS Networks,22,s10,1,1656878374390,82
IRIS Networks,22,s10,2,1656878418387,83
IRIS Networks,22,s10,2,1656878429682,170
IRIS Networks,22,s10,3,1656878652093,171
IRIS Networks,22,s10,3,1656878661401,228
IRIS Networks,22,s15,1,1656878362880,1
IRIS Networks,22,s15,1,1656878371951,55
IRIS Networks,22,s15,2,1656878418513,56
IRIS Networks,22,s15,2,1656878427139,113
IRIS Networks,22,s15,3,1656878652216,114
IRIS Networks,22,s15,3,1656878661325,167
IRIS Networks,22,s7,1,1656878362844,1
IRIS Networks,22,s7,1,1656878373990,72
IRIS Networks,22,s7,2,1656878418479,73
IRIS Networks,22,s7,2,1656878429476,147
IRIS Networks,22,s7,3,1656878652182,148
IRIS Networks,22,s7,3,1656878663082,219
IRIS Networks,22,s29,1,1656878363146,1
IRIS Networks,22,s29,1,1656878371060,54
IRIS Networks,22,s29,2,1656878418779,55
IRIS Networks,22,s29,2,1656878426870,108
IRIS Networks,22,s29,3,1656878652478,109
IRIS Networks,22,s29,3,1656878661298,161
IRIS Networks,22,s1,1,1656878362780,1
IRIS Networks,22,s1,1,1656878366689,56
IRIS Networks,22,s1,2,1656878418421,57
IRIS Networks,22,s1,2,1656878422106,114
IRIS Networks,22,s1,3,1656878652123,115
IRIS Networks,22,s1,3,1656878656016,171
IRIS Networks,22,s9,1,1656878363108,1
IRIS Networks,22,s9,1,1656878374086,72
IRIS Networks,22,s9,2,1656878418717,73
IRIS Networks,22,s9,2,1656878429630,147
IRIS Networks,22,s9,3,1656878652441,148
IRIS Networks,22,s9,3,1656878663131,219
IRIS Networks,22,s45,1,1656878363455,1
IRIS Networks,22,s45,1,1656878371617,66
IRIS Networks,22,s45,2,1656878419069,67
IRIS Networks,22,s45,2,1656878427928,132
IRIS Networks,22,s45,3,1656878652769,133
IRIS Networks,22,s45,3,1656878661172,196
IRIS Networks,22,s21,1,1656878363235,1
IRIS Networks,22,s21,1,1656878372883,56
IRIS Networks,22,s21,2,1656878418787,57
IRIS Networks,22,s21,2,1656878427913,115
IRIS Networks,22,s21,3,1656878652555,116
IRIS Networks,22,s21,3,1656878662178,170
IRIS Networks,22,s25,1,1656878363070,1
IRIS Networks,22,s25,1,1656878371890,54
IRIS Networks,22,s25,2,1656878418705,55
IRIS Networks,22,s25,2,1656878427127,109
IRIS Networks,22,s25,3,1656878652408,110
IRIS Networks,22,s25,3,1656878661376,163
IRIS Networks,22,s47,1,1656878363375,1
IRIS Networks,22,s47,1,1656878372172,62
IRIS Networks,22,s47,2,1656878418982,63
IRIS Networks,22,s47,2,1656878426295,124
IRIS Networks,22,s47,3,1656878652691,125
IRIS Networks,22,s47,3,1656878660268,184
IRIS Networks,22,s6,1,1656878363004,1
IRIS Networks,22,s6,1,1656878373709,72
IRIS Networks,22,s6,2,1656878418616,73
IRIS Networks,22,s6,2,1656878429343,147
IRIS Networks,22,s6,3,1656878652332,148
IRIS Networks,22,s6,3,1656878663134,219
IRIS Networks,22,s40,1,1656878363377,1
IRIS Networks,22,s40,1,1656878374967,103
IRIS Networks,22,s40,2,1656878418986,104
IRIS Networks,22,s40,2,1656878430730,206
IRIS Networks,22,s40,3,1656878652697,207
IRIS Networks,22,s40,3,1656878664610,308
IRIS Networks,22,s50,1,1656878363399,1
IRIS Networks,22,s50,1,1656878370965,64
IRIS Networks,22,s50,2,1656878419007,65
IRIS Networks,22,s50,2,1656878426907,128
IRIS Networks,22,s50,3,1656878652715,129
IRIS Networks,22,s50,3,1656878659751,190
IRIS Networks,22,s44,1,1656878363619,1
IRIS Networks,22,s44,1,1656878372252,70
IRIS Networks,22,s44,2,1656878419222,71
IRIS Networks,22,s44,2,1656878426649,135
IRIS Networks,22,s44,3,1656878652941,136
IRIS Networks,22,s44,3,1656878661192,201
IRIS Networks,22,s46,1,1656878363403,1
IRIS Networks,22,s46,1,1656878370864,63
IRIS Networks,22,s46,2,1656878419012,64
IRIS Networks,22,s46,2,1656878426220,126
IRIS Networks,22,s46,3,1656878652718,127
IRIS Networks,22,s46,3,1656878661110,187
IRIS Networks,22,s41,1,1656878363591,1
IRIS Networks,22,s41,1,1656878375058,103
IRIS Networks,22,s41,2,1656878419200,104
IRIS Networks,22,s41,2,1656878430337,206
IRIS Networks,22,s41,3,1656878652910,207
IRIS Networks,22,s41,3,1656878664552,308
IRIS Networks,22,s51,1,1656878362966,1
IRIS Networks,22,s51,1,1656878369599,56
IRIS Networks,22,s51,2,1656878418603,57
IRIS Networks,22,s51,2,1656878425629,114
IRIS Networks,22,s51,3,1656878652298,115
IRIS Networks,22,s51,3,1656878659345,171
IRIS Networks,22,s18,1,1656878362805,1
IRIS Networks,22,s18,1,1656878372687,60
IRIS Networks,22,s18,2,1656878418423,61
IRIS Networks,22,s18,2,1656878428415,125
IRIS Networks,22,s18,3,1656878652127,126
IRIS Networks,22,s18,3,1656878662058,180
IRIS Networks,22,s12,1,1656878363283,1
IRIS Networks,22,s12,1,1656878374262,89
IRIS Networks,22,s12,2,1656878418923,90
IRIS Networks,22,s12,2,1656878429989,182
IRIS Networks,22,s12,3,1656878652613,183
IRIS Networks,22,s12,3,1656878663402,271
IRIS Networks,22,s30,1,1656878363337,1
IRIS Networks,22,s30,1,1656878372786,65
IRIS Networks,22,s30,2,1656878418902,66
IRIS Networks,22,s30,2,1656878428549,130
IRIS Networks,22,s30,3,1656878652634,131
IRIS Networks,22,s30,3,1656878661770,193
IRIS Networks,22,s5,1,1656878363053,1
IRIS Networks,22,s5,1,1656878373880,72
IRIS Networks,22,s5,2,1656878418664,73
IRIS Networks,22,s5,2,1656878429004,147
IRIS Networks,22,s5,3,1656878652389,148
IRIS Networks,22,s5,3,1656878663342,219
IRIS Networks,22,s17,1,1656878362904,1
IRIS Networks,22,s17,1,1656878372639,62
IRIS Networks,22,s17,2,1656878418509,63
IRIS Networks,22,s17,2,1656878427853,126
IRIS Networks,22,s17,3,1656878652216,127
IRIS Networks,22,s17,3,1656878661611,185
IRIS Networks,22,s32,1,1656878363004,1
IRIS Networks,22,s32,1,1656878373055,63
IRIS Networks,22,s32,2,1656878418615,64
IRIS Networks,22,s32,2,1656878428669,127
IRIS Networks,22,s32,3,1656878652322,128
IRIS Networks,22,s32,3,1656878662581,188
IRIS Networks,22,s48,1,1656878363283,1
IRIS Networks,22,s48,1,1656878371542,62
IRIS Networks,22,s48,2,1656878418892,63
IRIS Networks,22,s48,2,1656878426143,125
IRIS Networks,22,s48,3,1656878652603,126
IRIS Networks,22,s48,3,1656878660749,186
IRIS Networks,22,s36,1,1656878362813,1
IRIS Networks,22,s36,1,1656878374023,81
IRIS Networks,22,s36,2,1656878418428,82
IRIS Networks,22,s36,2,1656878429723,163
IRIS Networks,22,s36,3,1656878652139,164
IRIS Networks,22,s36,3,1656878663276,242
IRIS Networks,22,s28,1,1656878363221,1
IRIS Networks,22,s28,1,1656878371398,54
IRIS Networks,22,s28,2,1656878418853,55
IRIS Networks,22,s28,2,1656878427566,108
IRIS Networks,22,s28,3,1656878652552,109
IRIS Networks,22,s28,3,1656878661005,161
IRIS Networks,22,s11,1,1656878363616,1
IRIS Networks,22,s11,1,1656878374031,65
IRIS Networks,22,s11,2,1656878419225,66
IRIS Networks,22,s11,2,1656878429229,130
IRIS Networks,22,s11,3,1656878652932,131
IRIS Networks,22,s11,3,1656878663113,193
IRIS Networks,22,s42,1,1656878362718,1
IRIS Networks,22,s42,1,1656878372089,56
IRIS Networks,22,s42,2,1656878418893,57
IRIS Networks,22,s42,2,1656878427237,114
IRIS Networks,22,s42,3,1656878652597,115
IRIS Networks,22,s42,3,1656878661801,171
IRIS Networks,22,s13,1,1656878363344,1
IRIS Networks,22,s13,1,1656878372428,53
IRIS Networks,22,s13,2,1656878418973,54
IRIS Networks,22,s13,2,1656878427434,107
IRIS Networks,22,s13,3,1656878652673,108
IRIS Networks,22,s13,3,1656878661181,160
IRIS Networks,22,s16,1,1656878363132,1
IRIS Networks,22,s16,1,1656878373486,58
IRIS Networks,22,s16,2,1656878418744,59
IRIS Networks,22,s16,2,1656878428915,116
IRIS Networks,22,s16,3,1656878652450,117
IRIS Networks,22,s16,3,1656878662456,169
IRIS Networks,22,s37,1,1656878362849,1
IRIS Networks,22,s37,1,1656878374309,87
IRIS Networks,22,s37,2,1656878418453,88
IRIS Networks,22,s37,2,1656878429904,177
IRIS Networks,22,s37,3,1656878652160,178
IRIS Networks,22,s37,3,1656878662587,240
IRIS Networks,22,s34,1,1656878362847,1
IRIS Networks,22,s34,1,1656878373432,63
IRIS Networks,22,s34,2,1656878418459,64
IRIS Networks,22,s34,2,1656878428736,127
IRIS Networks,22,s34,3,1656878652167,128
IRIS Networks,22,s34,3,1656878662513,189
IRIS Networks,22,s8,1,1656878363015,1
IRIS Networks,22,s8,1,1656878373897,72
IRIS Networks,22,s8,2,1656878418627,73
IRIS Networks,22,s8,2,1656878429385,147
IRIS Networks,22,s8,3,1656878652343,148
IRIS Networks,22,s8,3,1656878662846,219
IRIS Networks,22,s14,1,1656878362958,1
IRIS Networks,22,s14,1,1656878372959,62
IRIS Networks,22,s14,2,1656878418564,63
IRIS Networks,22,s14,2,1656878428647,124
IRIS Networks,22,s14,3,1656878652351,125
IRIS Networks,22,s14,3,1656878662838,190
IRIS Networks,22,s39,1,1656878363408,1
IRIS Networks,22,s39,1,1656878373711,66
IRIS Networks,22,s39,2,1656878419016,67
IRIS Networks,22,s39,2,1656878429033,132
IRIS Networks,22,s39,3,1656878652724,133
IRIS Networks,22,s39,3,1656878663066,196
IRIS Networks,22,s38,1,1656878363526,1
IRIS Networks,22,s38,1,1656878374056,67
IRIS Networks,22,s38,2,1656878419083,68
IRIS Networks,22,s38,2,1656878429223,134
IRIS Networks,22,s38,3,1656878652817,135
IRIS Networks,22,s38,3,1656878662847,199
IRIS Networks,23,s24,1,1656878896257,1
IRIS Networks,23,s24,1,1656878906028,54
IRIS Networks,23,s24,2,1656879010253,55
IRIS Networks,23,s24,2,1656879019642,108
IRIS Networks,23,s24,3,1656879117536,109
IRIS Networks,23,s24,3,1656879127573,161
IRIS Networks,23,s22,1,1656878896795,1
IRIS Networks,23,s22,1,1656878906514,65
IRIS Networks,23,s22,2,1656879010727,66
IRIS Networks,23,s22,2,1656879020833,130
IRIS Networks,23,s22,3,1656879118033,131
IRIS Networks,23,s22,3,1656879127954,193
IRIS Networks,23,s26,1,1656878896430,1
IRIS Networks,23,s26,1,1656878907433,71
IRIS Networks,23,s26,2,1656879010420,72
IRIS Networks,23,s26,2,1656879021507,142
IRIS Networks,23,s26,3,1656879117704,143
IRIS Networks,23,s26,3,1656879128528,204
IRIS Networks,23,s23,1,1656878896553,1
IRIS Networks,23,s23,1,1656878907155,65
IRIS Networks,23,s23,2,1656879010484,66
IRIS Networks,23,s23,2,1656879021347,130
IRIS Networks,23,s23,3,1656879117791,131
IRIS Networks,23,s23,3,1656879128175,193
IRIS Networks,23,s20,1,1656878896457,1
IRIS Networks,23,s20,1,1656878905354,55
IRIS Networks,23,s20,2,1656879010454,56
IRIS Networks,23,s20,2,1656879019378,112
IRIS Networks,23,s20,3,1656879117736,113
IRIS Networks,23,s20,3,1656879126336,165
IRIS Networks,23,s2,1,1656878896014,1
IRIS Networks,23,s2,1,1656878907035,60
IRIS Networks,23,s2,2,1656879009987,61
IRIS Networks,23,s2,2,1656879020830,120
IRIS Networks,23,s2,3,1656879117293,121
IRIS Networks,23,s2,3,1656879128272,180
IRIS Networks,23,s4,1,1656878895926,1
IRIS Networks,23,s4,1,1656878906209,56
IRIS Networks,23,s4,2,1656879009893,57
IRIS Networks,23,s4,2,1656879020326,112
IRIS Networks,23,s4,3,1656879117204,113
IRIS Networks,23,s4,3,1656879127488,168
IRIS Networks,23,s3,1,1656878896113,1
IRIS Networks,23,s3,1,1656878906941,56
IRIS Networks,23,s3,2,1656879010083,57
IRIS Networks,23,s3,2,1656879020050,112
IRIS Networks,23,s3,3,1656879117392,113
IRIS Networks,23,s3,3,1656879127752,168
IRIS Networks,23,s31,1,1656878896707,1
IRIS Networks,23,s31,1,1656878906605,64
IRIS Networks,23,s31,2,1656879010637,65
IRIS Networks,23,s31,2,1656879020534,128
IRIS Networks,23,s31,3,1656879117945,129
IRIS Networks,23,s31,3,1656879127926,187
IRIS Networks,23,s33,1,1656878896413,1
IRIS Networks,23,s33,1,1656878906890,63
IRIS Networks,23,s33,2,1656879010379,64
IRIS Networks,23,s33,2,1656879020875,126
IRIS Networks,23,s33,3,1656879117684,127
IRIS Networks,23,s33,3,1656879127932,187
IRIS Networks,23,s49,1,1656878896596,1
IRIS Networks,23,s49,1,1656878904392,62
IRIS Networks,23,s49,2,1656879010560,63
IRIS Networks,23,s49,2,1656879018792,124
IRIS Networks,23,s49,3,1656879117864,125
IRIS Networks,23,s49,3,1656879125479,184
IRIS Networks,23,s43,1,1656878896216,1
IRIS Networks,23,s43,1,1656878903448,56
IRIS Networks,23,s43,2,1656879010186,57
IRIS Networks,23,s43,2,1656879017019,112
IRIS Networks,23,s43,3,1656879117494,113
IRIS Networks,23,s43,3,1656879125251,168
IRIS Networks,23,s35,1,1656878896129,1
IRIS Networks,23,s35,1,1656878906012,60
IRIS Networks,23,s35,2,1656879010097,61
IRIS Networks,23,s35,2,1656879020119,120
IRIS Networks,23,s35,3,1656879117404,121
IRIS Networks,23,s35,3,1656879126843,179
IRIS Networks,23,s19,1,1656878896385,1
IRIS Networks,23,s19,1,1656878906215,55
IRIS Networks,23,s19,2,1656879010378,56
IRIS Networks,23,s19,2,1656879020220,112
IRIS Networks,23,s19,3,1656879117663,113
IRIS Networks,23,s19,3,1656879127094,165
IRIS Networks,23,s27,1,1656878896309,1
IRIS Networks,23,s27,1,1656878907628,76
IRIS Networks,23,s27,2,1656879010304,77
IRIS Networks,23,s27,2,1656879021629,152
IRIS Networks,23,s27,3,1656879117588,153
IRIS Networks,23,s27,3,1656879128559,220
IRIS Networks,23,s10,1,1656878896054,1
IRIS Networks,23,s10,1,1656878908011,84
IRIS Networks,23,s10,2,1656879010024,85
IRIS Networks,23,s10,2,1656879021921,170
IRIS Networks,23,s10,3,1656879117329,171
IRIS Networks,23,s10,3,1656879127797,227
IRIS Networks,23,s15,1,1656878896144,1
IRIS Networks,23,s15,1,1656878905280,55
IRIS Networks,23,s15,2,1656879010141,56
IRIS Networks,23,s15,2,1656879019213,112
IRIS Networks,23,s15,3,1656879117425,113
IRIS Networks,23,s15,3,1656879125799,165
IRIS Networks,23,s7,1,1656878896113,1
IRIS Networks,23,s7,1,1656878907172,71
IRIS Networks,23,s7,2,1656879010107,72
IRIS Networks,23,s7,2,1656879021649,145
IRIS Networks,23,s7,3,1656879117393,146
IRIS Networks,23,s7,3,1656879128481,206
IRIS Networks,23,s29,1,1656878896413,1
IRIS Networks,23,s29,1,1656878904621,54
IRIS Networks,23,s29,2,1656879010405,55
IRIS Networks,23,s29,2,1656879018951,108
IRIS Networks,23,s29,3,1656879117689,109
IRIS Networks,23,s29,3,1656879125357,161
IRIS Networks,23,s1,1,1656878896045,1
IRIS Networks,23,s1,1,1656878899774,56
